#separator:Tab
#html:false
#tags column:7
#columns:ID	Front	Back	Scope	Note	Source	Tags
tw-tipo-trademark-63e44ca8c22f68e95a91:en-zh	fanciful or coined mark	创造性商标	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:216	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-645504e810fe5e38a543:zh-en	申请人原属国	applicant's country of origin	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:33	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-645504e810fe5e38a543:en-zh	applicant's country of origin	申请人原属国	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:33	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-64981d0d2afb5928c89b:zh-en	商标修正案，指1988蓝能法案之修正	Trademark Law Revision Act	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:566	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-64981d0d2afb5928c89b:en-zh	Trademark Law Revision Act	商标修正案，指1988蓝能法案之修正	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:566	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-64c67e33997f349c1178:zh-en	眼睛的、视力的	optical	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:389	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-64c67e33997f349c1178:en-zh	optical	眼睛的、视力的	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:389	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6516b23b083b49c19012:zh-en	可能发生的混淆	incidence of confusion	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:295	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6516b23b083b49c19012:en-zh	incidence of confusion	可能发生的混淆	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:295	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6550746637b71888d074:zh-en	申请	filing	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:223	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6550746637b71888d074:en-zh	filing	申请	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:223	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-65dc42855811a73ae49e:zh-en	发生混淆	cause confusion	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:106	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-65dc42855811a73ae49e:en-zh	cause confusion	发生混淆	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:106	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-65fd90fc5c5d9355781b:zh-en	企业的信誉	the goodwill of the business	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:260	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-65fd90fc5c5d9355781b:en-zh	the goodwill of the business	企业的信誉	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:260	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6628732bb99293e8d5a4:zh-en	反向的混淆误认	reverse confusion	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:497	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6628732bb99293e8d5a4:en-zh	reverse confusion	反向的混淆误认	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:497	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6638963967b2ff947ec6:zh-en	法定期间	statutory period	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:540	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6638963967b2ff947ec6:en-zh	statutory period	法定期间	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:540	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66e8af843289d5773d6c:zh-en	书面同意	written consent	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:611	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66e8af843289d5773d6c:en-zh	written consent	书面同意	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:611	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66ee731a0ee66094f89b:zh-en	提出展期之请求	to file a Request for an Extension of Time	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:221	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66ee731a0ee66094f89b:en-zh	to file a Request for an Extension of Time	提出展期之请求	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:221	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66ff56675745978794d7:zh-en	读音、外观、观念	S.A.M.	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:500	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-66ff56675745978794d7:en-zh	S.A.M.	读音、外观、观念	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:500	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-67b32caacbe1d8d3bef1:zh-en	营业名称	trade name	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:562	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-67b32caacbe1d8d3bef1:en-zh	trade name	营业名称	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:562	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-683be7f8c51c060a2198:zh-en	有关的、相干的	pertinent	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:408	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-683be7f8c51c060a2198:en-zh	pertinent	有关的、相干的	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:408	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-686eebdb5736b9d60f16:zh-en	使用声明之修正	Amendment to Allege Use	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:2	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-686eebdb5736b9d60f16:en-zh	Amendment to Allege Use	使用声明之修正	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:2	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-68d71fa14ec2775c33bf:zh-en	团体标章系指由合作机构、社团或其他集合团体或组织之成员所使用之商标或服务标章。	A collective mark is a mark used by the members of a cooperative, an Association of other collective group or organization.	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:83	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-68d71fa14ec2775c33bf:en-zh	A collective mark is a mark used by the members of a cooperative, an Association of other collective group or organization.	团体标章系指由合作机构、社团或其他集合团体或组织之成员所使用之商标或服务标章。	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:83	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-69a52ed211d353513e7f:zh-en	履行、完成	implementation	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:283	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-69a52ed211d353513e7f:en-zh	implementation	履行、完成	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:283	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a43c45942b745fb30ff:zh-en	气味、香味	scent	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:501	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a43c45942b745fb30ff:en-zh	scent	气味、香味	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:501	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a4f07e21b60b806b515:zh-en	内容、要旨	content	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:113	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a4f07e21b60b806b515:en-zh	content	内容、要旨	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:113	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a54202ca38dfdcf3339:zh-en	特定存活之个人	particular living individual	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:400	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a54202ca38dfdcf3339:en-zh	particular living individual	特定存活之个人	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:400	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a6c2d8cd096fe5e2bca:zh-en	被授权人	licensee	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:341	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6a6c2d8cd096fe5e2bca:en-zh	licensee	被授权人	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:341	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ab19ba21f3a062f00d1:zh-en	饰有纹章的盾	escutcheon	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:192	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ab19ba21f3a062f00d1:en-zh	escutcheon	饰有纹章的盾	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:192	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ac652e3aa8955961eb7:zh-en	服务标章	SM	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:518	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ac652e3aa8955961eb7:en-zh	SM	服务标章	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:518	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6be0a3de4e62a64479aa:zh-en	冲突之商标	conflicting marks	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:104	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6be0a3de4e62a64479aa:en-zh	conflicting marks	冲突之商标	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:104	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6c8c9c25c71417c0757d:zh-en	与…相反的	counter with	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:118	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6c8c9c25c71417c0757d:en-zh	counter with	与…相反的	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:118	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d06789b98c36ab7cefd:zh-en	转交、递送	forward	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:239	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d06789b98c36ab7cefd:en-zh	forward	转交、递送	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:239	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d80fd74749b153a9a11:zh-en	共同体商标	CTMR	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:123	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d80fd74749b153a9a11:en-zh	CTMR	共同体商标	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:123	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d8c40fb87f49641fb42:zh-en	委任状	Power of Attorney	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:413	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6d8c40fb87f49641fb42:en-zh	Power of Attorney	委任状	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:413	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6da35cf9962640f29aea:zh-en	工商企业	industrial or commercial establishment	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:196	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6da35cf9962640f29aea:en-zh	industrial or commercial establishment	工商企业	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:196	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6e81c5505be0967bf752:zh-en	恢复、复原	reinstatement	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:480	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6e81c5505be0967bf752:en-zh	reinstatement	恢复、复原	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:480	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ecd781a6e698e37608d:zh-en	非要式、非正式	informality	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:298	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6ecd781a6e698e37608d:en-zh	informality	非要式、非正式	来源地区 TW / 法域 待核查 / A13070000G		tw-tipo-trademark:298	OpenLegalLexicon origin::TW review::source_attributed domain::intellectual_property
tw-tipo-trademark-6f1e87924f20a2047c38:zh-en	法人	juristic person	来源地区 TW / 法域 待核查 / A13070000G	商标词表来源译作 juristic person；保留来源译法及知识产权使用语境，不与其他来源或中国大陆“法人”记录合并。	tw-tipo-trademark:335	OpenLegalLexicon origin::TW review::source_attributed domain::civil domain::company domain::intellectual_property
