#separator:Tab
#html:false
#tags column:7
#columns:ID	Front	Back	Scope	Note	Source	Tags
cn-statutory-setoff:zh-en	法定抵销	statutory set-off	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	互负债务的当事人在符合法定条件时，以自己的债务抵销对方到期债务的制度。 标的物种类、品质等须满足条文条件；主张抵销应通知对方且不得附条件或期限。 项目释译，非官方译文；set-off 不等于任意扣款。	oll-cn-core:cn-statutory-setoff | 中华人民共和国民法典（2020） 第568条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-statutory-setoff:en-zh	statutory set-off	法定抵销	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	互负债务的当事人在符合法定条件时，以自己的债务抵销对方到期债务的制度。 标的物种类、品质等须满足条文条件；主张抵销应通知对方且不得附条件或期限。 项目释译，非官方译文；set-off 不等于任意扣款。	oll-cn-core:cn-statutory-setoff | 中华人民共和国民法典（2020） 第568条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-suspension-limitation:zh-en	诉讼时效中止	suspension of the limitation period	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	在时效最后六个月内因法定障碍不能行使请求权，而适用特别期间计算规则的制度。 中止原因消除之日起满六个月，诉讼时效期间届满；不同于中断后重新计算。 项目释译，非官方译文；suspension 与 interruption 在本库分列。	oll-cn-core:cn-suspension-limitation | 中华人民共和国民法典（2020） 第194条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-suspension-limitation:en-zh	suspension of the limitation period	诉讼时效中止	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	在时效最后六个月内因法定障碍不能行使请求权，而适用特别期间计算规则的制度。 中止原因消除之日起满六个月，诉讼时效期间届满；不同于中断后重新计算。 项目释译，非官方译文；suspension 与 interruption 在本库分列。	oll-cn-core:cn-suspension-limitation | 中华人民共和国民法典（2020） 第194条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-transfer-debt:zh-en	债务转移	transfer of a debt	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	债务人将全部或部分债务移交第三人承担的安排。 须经债权人同意；催告后的合理期限内未作表示，视为不同意。 项目释译，非官方译文；不要用债权转让的规则替代债务转移规则。	oll-cn-core:cn-transfer-debt | 中华人民共和国民法典（2020） 第551条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts domain::finance jurisdiction::CN
cn-transfer-debt:en-zh	transfer of a debt	债务转移	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	债务人将全部或部分债务移交第三人承担的安排。 须经债权人同意；催告后的合理期限内未作表示，视为不同意。 项目释译，非官方译文；不要用债权转让的规则替代债务转移规则。	oll-cn-core:cn-transfer-debt | 中华人民共和国民法典（2020） 第551条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts domain::finance jurisdiction::CN
cn-translation-right:zh-en	翻译权	right of translation	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国著作权法（2020修正）	将作品从一种语言文字转换为另一种语言文字的权利。 这是对作品的法定权能，不是译文质量评价。 项目释译，非官方译文；translation right 不等于对所有短词拥有排他权。	oll-cn-core:cn-translation-right | 中华人民共和国著作权法（2020修正） 第10条 https://www.ncac.gov.cn/xxfb/flfg/flfg_532/202103/t20210309_50530.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::intellectual_property jurisdiction::CN
cn-translation-right:en-zh	right of translation	翻译权	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国著作权法（2020修正）	将作品从一种语言文字转换为另一种语言文字的权利。 这是对作品的法定权能，不是译文质量评价。 项目释译，非官方译文；translation right 不等于对所有短词拥有排他权。	oll-cn-core:cn-translation-right | 中华人民共和国著作权法（2020修正） 第10条 https://www.ncac.gov.cn/xxfb/flfg/flfg_532/202103/t20210309_50530.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::intellectual_property jurisdiction::CN
cn-unauthorized-agency:zh-en	无权代理	unauthorized agency	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有代理权、超越代理权或者代理权终止后仍实施代理行为的情形。 未经被代理人追认，对被代理人不发生效力；善意相对人的权利另由条文规定。 项目释译，非官方译文；不能把所有无权代理情形一概译成有效代理。	oll-cn-core:cn-unauthorized-agency | 中华人民共和国民法典（2020） 第171条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-unauthorized-agency:en-zh	unauthorized agency	无权代理	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有代理权、超越代理权或者代理权终止后仍实施代理行为的情形。 未经被代理人追认，对被代理人不发生效力；善意相对人的权利另由条文规定。 项目释译，非官方译文；不能把所有无权代理情形一概译成有效代理。	oll-cn-core:cn-unauthorized-agency | 中华人民共和国民法典（2020） 第171条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-unincorporated-organization:zh-en	非法人组织	unincorporated organization	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不具有法人资格，但能够依法以自己的名义从事民事活动的组织。 条文列举个人独资企业、合伙企业及不具有法人资格的专业服务机构等。 项目释译，非官方译文；unincorporated 在此对应中国民法分类，不自动等同某一外国法组织类型。	oll-cn-core:cn-unincorporated-organization | 中华人民共和国民法典（2020） 第102条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::company jurisdiction::CN
cn-unincorporated-organization:en-zh	unincorporated organization	非法人组织	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不具有法人资格，但能够依法以自己的名义从事民事活动的组织。 条文列举个人独资企业、合伙企业及不具有法人资格的专业服务机构等。 项目释译，非官方译文；unincorporated 在此对应中国民法分类，不自动等同某一外国法组织类型。	oll-cn-core:cn-unincorporated-organization | 中华人民共和国民法典（2020） 第102条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::company jurisdiction::CN
cn-unjust-enrichment:zh-en	不当得利	unjust enrichment	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有法律根据取得利益，并使他人受到损失的情形。 受损失者可请求返还不当利益；不当并不必然等于故意违法。 项目释译，非官方译文；按所引中国法条理解，不能直接套用其他法域的全部构成要件。	oll-cn-core:cn-unjust-enrichment | 中华人民共和国民法典（2020） 第122条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-unjust-enrichment:en-zh	unjust enrichment	不当得利	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	没有法律根据取得利益，并使他人受到损失的情形。 受损失者可请求返还不当利益；不当并不必然等于故意违法。 项目释译，非官方译文；按所引中国法条理解，不能直接套用其他法域的全部构成要件。	oll-cn-core:cn-unjust-enrichment | 中华人民共和国民法典（2020） 第122条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
cn-usufructuary-right:zh-en	用益物权	usufructuary right	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法对他人所有的动产或不动产享有占有、使用和收益的权利。 权利客体为他人所有的财产；不应直接当作完整所有权。 项目释译，非官方译文；以中国物权分类为限理解本译法。	oll-cn-core:cn-usufructuary-right | 中华人民共和国民法典（2020） 第323条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::property domain::civil jurisdiction::CN
cn-usufructuary-right:en-zh	usufructuary right	用益物权	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法对他人所有的动产或不动产享有占有、使用和收益的权利。 权利客体为他人所有的财产；不应直接当作完整所有权。 项目释译，非官方译文；以中国物权分类为限理解本译法。	oll-cn-core:cn-usufructuary-right | 中华人民共和国民法典（2020） 第323条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::property domain::civil jurisdiction::CN
cn-withdraw-consent:zh-en	撤回同意	withdrawal of consent	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国个人信息保护法（2021）	个人撤回先前作为个人信息处理依据的同意的权利。 应提供便捷撤回方式；撤回不影响此前基于同意开展的处理活动效力。 项目释译，非官方译文；withdrawal 不意味着此前全部处理自动违法。	oll-cn-core:cn-withdraw-consent | 中华人民共和国个人信息保护法（2021） 第15条 https://www.cac.gov.cn/2021-08/20/c_1631050028355286.htm	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::privacy jurisdiction::CN
